raceId,driverId,lap,position,time,milliseconds
1126,840,3,11,1:34.214,94214
1126,840,4,11,1:34.066,94066
1126,840,5,11,1:34.506,94506
1126,840,6,11,1:33.917,93917
1126,840,7,11,1:34.064,94064
1126,840,8,11,1:33.768,93768
1126,840,9,11,1:34.100,94100
1126,840,10,11,1:34.518,94518
1126,840,11,14,1:40.203,100203
1126,840,12,17,1:50.133,110133
1126,840,13,17,1:33.936,93936
1126,840,14,17,1:33.362,93362
1126,840,15,17,1:33.479,93479
1126,840,16,17,1:33.858,93858
1126,840,17,17,1:33.473,93473
1126,840,18,17,1:33.861,93861
1126,840,19,17,1:33.635,93635
1126,840,20,17,1:33.816,93816
1126,840,21,17,1:33.727,93727
1126,840,22,17,1:42.867,102867
1126,840,23,16,1:39.557,99557
1126,840,24,16,1:33.838,93838
1126,840,25,16,1:33.711,93711
1126,840,26,16,1:33.698,93698
1126,840,27,16,1:33.861,93861
1126,840,28,17,1:56.594,116594
1126,840,29,17,2:17.277,137277
1126,840,30,17,1:47.776,107776
1126,840,31,17,1:51.157,111157
1126,840,32,17,2:04.501,124501
1126,840,33,17,1:33.033,93033
1126,840,34,17,1:33.559,93559
1126,840,35,17,1:32.950,92950
1126,840,36,17,1:33.354,93354
1126,840,37,17,1:33.145,93145
1126,840,38,17,1:32.789,92789
1126,840,39,17,1:32.919,92919
1126,840,40,17,1:34.389,94389
1126,840,41,16,1:32.160,92160
1126,840,42,16,1:32.584,92584
1126,840,43,16,1:32.958,92958
1126,840,44,16,1:32.524,92524
1126,840,45,15,1:32.836,92836
1126,840,46,15,1:32.451,92451
1126,840,47,15,1:32.442,92442
1126,840,48,14,1:32.935,92935
1126,840,49,14,1:32.342,92342
1126,840,50,14,1:31.991,91991
1126,840,51,14,1:33.951,93951
1126,840,52,13,1:33.206,93206
1126,840,53,13,1:31.973,91973
1126,840,54,13,1:31.742,91742
1126,840,55,13,1:31.632,91632
1126,840,56,13,1:31.593,91593
1126,840,57,13,1:31.588,91588
1126,4,1,12,1:43.024,103024
1126,4,2,13,1:35.579,95579
1126,4,3,13,1:34.003,94003
1126,4,4,13,1:34.022,94022
1126,4,5,13,1:34.018,94018
1126,4,6,13,1:34.060,94060
1126,4,7,13,1:34.605,94605
1126,4,8,13,1:33.751,93751
1126,4,9,13,1:34.006,94006
1126,4,10,13,1:34.619,94619
1126,4,11,12,1:35.199,95199
1126,4,12,11,1:35.193,95193
1126,4,13,11,1:34.657,94657
1126,4,14,11,1:34.618,94618
1126,4,15,11,1:34.350,94350
1126,4,16,11,1:34.208,94208
1126,4,17,11,1:34.260,94260
1126,4,18,11,1:34.157,94157
1126,4,19,11,1:34.049,94049
1126,4,20,11,1:34.230,94230
1126,4,21,11,1:34.258,94258
1126,4,22,12,1:42.401,102401
1126,4,23,14,1:49.315,109315
1126,4,24,14,1:33.447,93447
1126,4,25,13,1:33.648,93648
1126,4,26,13,1:33.462,93462
1126,4,27,13,1:33.183,93183
1126,4,28,12,1:50.113,110113
1126,4,29,11,2:08.086,128086
1126,4,30,11,1:58.134,118134
1126,4,31,11,1:49.088,109088
1126,4,32,11,2:11.634,131634
1126,4,33,11,1:34.900,94900
1126,4,34,11,1:33.068,93068
1126,4,35,11,1:32.671,92671
1126,4,36,11,1:32.311,92311
1126,4,37,11,1:32.406,92406
1126,4,38,11,1:32.221,92221
1126,4,39,11,1:32.660,92660
1126,4,40,10,1:32.482,92482
1126,4,41,10,1:32.867,92867
1126,4,42,10,1:32.180,92180
1126,4,43,10,1:32.229,92229
1126,4,44,10,1:32.264,92264
1126,4,45,10,1:33.052,93052
1126,4,46,10,1:33.592,93592
1126,4,47,10,1:33.120,93120
1126,4,48,9,1:33.044,93044
1126,4,49,9,1:32.303,92303
1126,4,50,9,1:32.070,92070
1126,4,51,9,1:31.997,91997
1126,4,52,9,1:31.885,91885
1126,4,53,9,1:32.157,92157
1126,4,54,9,1:31.733,91733
1126,4,55,9,1:31.727,91727
1126,4,56,9,1:32.131,92131
1126,4,57,9,1:32.536,92536
1126,842,1,13,1:43.357,103357
1126,842,2,12,1:34.498,94498
1126,842,3,12,1:33.789,93789
1126,842,4,12,1:34.155,94155
1126,842,5,12,1:34.190,94190
1126,842,6,12,1:34.004,94004
1126,842,7,12,1:34.291,94291
1126,842,8,12,1:33.804,93804
1126,842,9,12,1:33.953,93953
1126,842,10,12,1:34.731,94731
1126,842,11,11,1:34.743,94743
1126,842,12,14,1:39.216,99216
1126,842,13,16,1:48.014,108014
1126,842,14,16,1:33.375,93375
1126,842,15,16,1:32.994,92994
1126,842,16,16,1:33.554,93554
1126,842,17,16,1:33.530,93530
1126,842,18,16,1:33.807,93807
1126,842,19,16,1:33.174,93174
1126,842,20,16,1:33.639,93639
1126,842,21,16,1:33.691,93691
1126,842,22,16,1:41.221,101221
1126,842,23,15,1:41.202,101202
1126,842,24,15,1:33.983,93983
1126,842,25,15,1:33.969,93969
1126,842,26,15,1:34.440,94440
1126,842,27,14,1:33.614,93614
1126,842,28,14,1:51.060,111060
1126,842,29,12,2:09.131,129131
1126,842,30,12,1:55.163,115163
1126,842,31,12,1:49.074,109074
1126,842,32,12,2:10.975,130975
1126,842,33,12,1:34.561,94561
1126,842,34,12,1:33.201,93201
1126,842,35,12,1:32.863,92863
1126,842,36,12,1:32.878,92878
1126,842,37,12,1:32.785,92785
1126,842,38,12,1:32.989,92989
1126,842,39,12,1:33.007,93007
1126,842,40,12,1:32.786,92786
1126,842,41,11,1:33.001,93001
1126,842,42,11,1:32.627,92627
1126,842,43,11,1:32.504,92504
1126,842,44,11,1:32.855,92855
1126,842,45,11,1:32.981,92981
1126,842,46,12,1:34.341,94341
1126,842,47,12,1:32.767,92767
1126,842,48,12,1:32.628,92628
1126,842,49,12,1:32.720,92720
1126,842,50,12,1:32.492,92492
1126,842,51,12,1:32.522,92522
1126,842,52,12,1:32.643,92643
1126,842,53,12,1:32.256,92256
1126,842,54,12,1:32.285,92285
1126,842,55,12,1:32.326,92326
1126,842,56,12,1:32.055,92055
1126,842,57,12,1:32.420,92420
1126,839,1,14,1:43.733,103733
1126,839,2,15,1:35.438,95438
1126,839,3,15,1:34.667,94667
1126,839,4,15,1:34.013,94013
1126,839,5,15,1:33.908,93908
1126,839,6,15,1:34.440,94440
1126,839,7,15,1:34.127,94127
1126,839,8,15,1:34.490,94490
1126,839,9,15,1:34.119,94119
1126,839,10,14,1:34.356,94356
1126,839,11,13,1:34.486,94486
1126,839,12,10,1:33.984,93984
1126,839,13,10,1:34.094,94094
1126,839,14,10,1:34.067,94067
1126,839,15,10,1:33.585,93585
1126,839,16,10,1:33.545,93545
1126,839,17,10,1:33.997,93997
1126,839,18,9,1:33.890,93890
1126,839,19,10,1:34.736,94736
1126,839,20,10,1:34.069,94069
1126,839,21,10,1:33.867,93867
1126,839,22,10,1:42.357,102357
1126,839,23,13,1:51.928,111928
1126,839,24,12,1:33.041,93041
1126,839,25,11,1:32.918,92918
1126,839,26,12,1:34.048,94048
1126,839,27,12,1:33.170,93170
1126,839,28,11,1:49.908,109908
1126,839,29,10,2:06.579,126579
1126,839,30,10,1:58.798,118798
1126,839,31,10,1:47.287,107287
1126,839,32,10,2:15.401,135401
1126,839,33,10,1:34.811,94811
1126,839,34,10,1:32.734,92734
1126,839,35,10,1:32.445,92445
1126,839,36,10,1:32.348,92348
1126,839,37,10,1:32.610,92610
1126,839,38,10,1:32.392,92392
1126,839,39,10,1:32.521,92521
1126,839,40,9,1:32.581,92581
1126,839,41,9,1:32.575,92575
1126,839,42,9,1:32.311,92311
1126,839,43,9,1:32.280,92280
1126,839,44,9,1:32.483,92483
1126,839,45,9,1:33.348,93348
1126,839,46,9,1:33.497,93497
1126,839,47,9,1:33.316,93316
1126,839,48,10,1:33.946,93946
1126,839,49,10,1:32.831,92831
1126,839,50,10,1:32.185,92185
1126,839,51,10,1:32.037,92037
1126,839,52,10,1:32.104,92104
1126,839,53,10,1:32.205,92205
1126,839,54,10,1:32.267,92267
1126,839,55,10,1:32.146,92146
1126,839,56,10,1:32.136,92136
1126,839,57,10,1:32.467,92467
1126,848,1,15,1:43.958,103958
1126,848,2,14,1:34.925,94925
1126,848,3,14,1:34.309,94309
1126,848,4,14,1:33.889,93889
1126,848,5,14,1:34.174,94174
1126,848,6,14,1:34.260,94260
1126,848,7,14,1:34.475,94475
1126,848,8,14,1:33.981,93981
1126,848,9,14,1:34.249,94249
1126,848,10,18,1:39.601,99601
1126,848,11,20,1:47.913,107913
1126,848,12,18,1:34.419,94419
1126,848,13,18,1:34.490,94490
1126,848,14,18,1:33.929,93929
1126,848,15,18,1:33.447,93447
1126,848,16,18,1:34.178,94178
1126,848,17,18,1:33.683,93683
1126,848,18,18,1:33.692,93692
1126,848,19,18,1:33.671,93671
1126,848,20,18,1:33.584,93584
1126,848,21,18,1:33.607,93607
1126,848,22,18,1:43.665,103665
1126,848,23,17,1:38.596,98596
1126,848,24,17,1:33.960,93960
1126,848,25,17,1:33.429,93429
1126,848,26,17,1:33.474,93474
1126,848,27,17,1:33.780,93780
1126,848,28,15,1:53.226,113226
1126,848,29,13,2:07.113,127113
1126,848,30,13,1:53.020,113020
1126,848,31,13,1:51.085,111085
1126,848,32,13,2:09.454,129454
1126,848,33,13,1:33.921,93921
1126,848,34,13,1:33.497,93497
1126,848,35,13,1:32.855,92855
1126,848,36,13,1:33.157,93157
1126,848,37,13,1:33.054,93054
1126,848,38,13,1:32.997,92997
1126,848,39,13,1:33.499,93499
1126,848,40,13,1:32.765,92765
1126,848,41,13,1:33.642,93642
1126,848,42,13,1:32.947,92947
1126,848,43,13,1:32.681,92681
1126,848,44,13,1:32.778,92778
1126,848,45,13,1:32.565,92565
1126,848,46,13,1:32.801,92801
1126,848,47,13,1:32.660,92660
1126,848,48,13,1:32.552,92552
1126,848,49,13,1:32.646,92646
1126,848,50,13,1:32.755,92755
1126,848,51,13,1:34.142,94142
1126,848,52,15,1:35.038,95038
1126,848,53,19,1:46.697,106697
1126,848,54,19,1:46.898,106898
1126,848,55,19,1:30.849,90849
1126,848,56,19,1:32.063,92063
1126,848,57,19,1:31.272,91272
1126,858,1,16,1:44.320,104320
1126,858,2,16,1:35.367,95367
1126,858,3,16,1:34.646,94646
1126,858,4,16,1:34.303,94303
1126,858,5,16,1:33.833,93833
1126,858,6,16,1:34.465,94465
1126,858,7,16,1:34.641,94641
1126,858,8,16,1:34.474,94474
1126,858,9,16,1:34.275,94275
1126,858,10,15,1:34.582,94582
1126,858,11,16,1:39.392,99392
1126,858,12,19,1:48.848,108848
1126,858,13,19,1:33.706,93706
1126,858,14,19,1:33.692,93692
1126,858,15,19,1:33.452,93452
1126,858,16,19,1:34.022,94022
1126,858,17,19,1:33.717,93717
1126,858,18,19,1:33.680,93680
1126,858,19,19,1:33.542,93542
1126,858,20,19,1:33.715,93715
1126,858,21,19,1:33.805,93805
1126,858,22,19,1:43.592,103592
1126,858,23,18,1:38.214,98214
1126,858,24,18,1:33.685,93685
1126,858,25,18,1:33.802,93802
1126,858,26,18,1:34.215,94215
1126,858,27,18,1:33.555,93555
1126,825,1,17,1:44.924,104924
1126,825,2,19,1:36.868,96868
1126,825,3,19,1:35.280,95280
1126,825,4,19,1:34.460,94460
1126,825,5,19,1:34.221,94221
1126,825,6,19,1:33.856,93856
1126,825,7,19,1:34.666,94666
1126,825,8,19,1:35.192,95192
1126,825,9,19,1:34.577,94577
1126,825,10,19,1:35.118,95118
1126,825,11,17,1:35.152,95152
1126,825,12,15,1:34.613,94613
1126,825,13,13,1:34.605,94605
1126,825,14,13,1:34.218,94218
1126,825,15,13,1:33.895,93895
1126,825,16,13,1:34.125,94125
1126,825,17,13,1:34.140,94140
1126,825,18,13,1:34.036,94036
1126,825,19,13,1:34.127,94127
1126,825,20,13,1:34.121,94121
1126,825,21,13,1:34.118,94118
1126,825,22,14,1:44.467,104467
1126,825,23,19,1:48.784,108784
1126,825,24,19,1:33.148,93148
1126,825,25,19,1:33.181,93181
1126,825,26,19,1:34.371,94371
1126,825,27,19,1:33.379,93379
1126,825,28,19,2:26.123,146123
1126,825,29,19,2:25.263,145263
1126,825,30,19,1:43.269,103269
1126,825,31,19,1:40.373,100373
1126,825,32,19,1:55.086,115086
1126,825,33,19,1:31.774,91774
1126,825,34,19,1:32.230,92230
1126,825,35,19,1:31.993,91993
1126,825,36,19,1:32.206,92206
1126,825,37,19,1:31.985,91985
1126,825,38,19,1:32.074,92074
1126,825,39,19,1:32.318,92318
1126,825,40,19,1:32.462,92462
1126,825,41,18,1:32.336,92336
1126,825,42,18,1:32.300,92300
1126,825,43,18,1:32.087,92087
1126,825,44,18,1:32.287,92287
1126,825,45,18,1:32.279,92279
1126,825,46,19,1:33.068,93068
1126,825,47,19,1:32.989,92989
1126,825,48,19,1:32.384,92384
1126,825,49,19,1:32.344,92344
1126,825,50,19,1:32.395,92395
1126,825,51,19,1:32.433,92433
1126,825,52,19,1:33.125,93125
1126,825,53,18,1:32.704,92704
1126,825,54,18,1:32.755,92755
1126,825,55,18,1:32.360,92360
1126,825,56,18,1:32.781,92781
1126,825,57,18,1:33.134,93134
1126,855,1,18,1:45.046,105046
1126,855,2,17,1:36.265,96265
1126,855,3,17,1:34.339,94339
1126,855,4,17,1:34.357,94357
1126,855,5,17,1:33.673,93673
1126,855,6,17,1:34.318,94318
1126,855,7,17,1:34.455,94455
1126,855,8,17,1:34.539,94539
1126,855,9,17,1:34.263,94263
1126,855,10,16,1:34.286,94286
1126,855,11,15,1:34.662,94662
1126,855,12,13,1:34.455,94455
1126,855,13,12,1:34.666,94666
1126,855,14,12,1:34.195,94195
1126,855,15,12,1:34.166,94166
1126,855,16,12,1:34.005,94005
1126,855,17,12,1:34.095,94095
1126,855,18,12,1:34.394,94394
1126,855,19,12,1:33.941,93941
1126,855,20,12,1:34.286,94286
1126,855,21,12,1:34.689,94689
1126,855,22,11,1:39.455,99455
1126,855,23,10,1:42.852,102852
1126,855,24,10,1:33.688,93688
1126,855,25,9,1:33.664,93664
1126,855,26,9,1:33.644,93644
1126,855,27,8,1:33.485,93485
1126,855,28,10,1:53.108,113108
1126,855,29,14,2:19.346,139346
1126,855,30,14,1:54.967,114967
1126,855,31,14,1:51.067,111067
1126,855,32,14,2:07.331,127331
1126,855,33,14,1:33.784,93784
1126,855,34,14,1:33.438,93438
1126,855,35,14,1:33.184,93184
1126,855,36,14,1:33.258,93258
1126,855,37,14,1:32.951,92951
1126,855,38,14,1:32.919,92919
1126,855,39,14,1:33.309,93309
1126,855,40,15,1:33.703,93703
1126,855,41,14,1:32.896,92896
1126,855,42,14,1:32.777,92777
1126,855,43,14,1:32.818,92818
1126,855,44,14,1:33.010,93010
1126,855,45,14,1:32.774,92774
1126,855,46,14,1:32.591,92591
1126,855,47,14,1:32.781,92781
1126,855,48,15,1:34.209,94209
1126,855,49,15,1:32.938,92938
1126,855,50,15,1:32.522,92522
1126,855,51,15,1:32.611,92611
1126,855,52,14,1:33.156,93156
1126,855,53,14,1:32.922,92922
1126,855,54,14,1:32.457,92457
1126,855,55,14,1:32.170,92170
1126,855,56,14,1:31.991,91991
1126,855,57,15,1:32.984,92984
1126,822,1,19,1:45.784,105784
1126,822,2,18,1:35.803,95803
1126,822,3,18,1:34.634,94634
1126,822,4,18,1:34.397,94397
1126,822,5,18,1:33.828,93828
1126,822,6,18,1:34.373,94373
1126,822,7,18,1:34.395,94395
1126,822,8,18,1:34.754,94754
1126,822,9,18,1:34.597,94597
1126,822,10,17,1:34.726,94726
1126,822,11,19,1:39.656,99656
1126,822,12,20,1:49.559,109559
1126,822,13,20,1:33.803,93803
1126,822,14,20,1:33.594,93594
1126,822,15,20,1:33.615,93615
1126,822,16,20,1:33.896,93896
1126,822,17,20,1:33.650,93650
1126,822,18,20,1:34.056,94056
1126,822,19,20,1:33.757,93757
1126,822,20,20,1:34.152,94152
1126,822,21,20,1:34.199,94199
1126,822,22,20,1:45.281,105281
1126,822,23,20,1:36.788,96788
1126,822,24,20,1:33.747,93747
1126,822,25,20,1:33.400,93400
1126,822,26,20,1:33.786,93786
1126,822,27,20,1:33.561,93561
1126,822,28,18,1:57.663,117663
1126,822,29,18,2:10.736,130736
1126,822,30,18,1:59.415,119415
1126,822,31,18,1:42.586,102586
1126,822,32,18,2:01.903,121903
1126,822,33,18,1:33.009,93009
1126,822,34,18,1:33.392,93392
1126,822,35,18,1:32.922,92922
1126,822,36,18,1:33.229,93229
1126,822,37,18,1:32.950,92950
1126,822,38,18,1:33.007,93007
1126,822,39,18,1:33.012,93012
1126,822,40,18,1:33.527,93527
1126,822,41,17,1:33.044,93044
1126,822,42,17,1:32.858,92858
1126,822,43,17,1:32.748,92748
1126,822,44,17,1:32.947,92947
1126,822,45,17,1:33.026,93026
1126,822,46,17,1:32.908,92908
1126,822,47,17,1:32.888,92888
1126,822,48,18,1:33.421,93421
1126,822,49,18,1:33.186,93186
1126,822,50,18,1:32.460,92460
1126,822,51,18,1:32.666,92666
1126,822,52,18,1:32.605,92605
1126,822,53,17,1:32.853,92853
1126,822,54,17,1:32.326,92326
1126,822,55,17,1:32.098,92098
1126,822,56,17,1:32.437,92437
1126,822,57,17,1:32.619,92619
1126,817,1,20,1:46.666,106666
1126,817,2,20,1:35.593,95593
1126,817,3,20,1:35.732,95732
1126,817,4,20,1:34.907,94907
1126,817,5,20,1:34.201,94201
1126,817,6,20,1:33.982,93982
1126,817,7,20,1:34.345,94345
1126,817,8,20,1:34.892,94892
1126,817,9,20,1:34.655,94655
1126,817,10,20,1:35.293,95293
1126,817,11,18,1:34.931,94931
1126,817,12,16,1:34.558,94558
1126,817,13,14,1:34.405,94405
1126,817,14,14,1:34.311,94311
1126,817,15,14,1:34.018,94018
1126,817,16,14,1:34.268,94268
1126,817,17,14,1:34.033,94033
1126,817,18,14,1:34.234,94234
1126,817,19,14,1:33.901,93901
1126,817,20,14,1:33.980,93980
1126,817,21,14,1:34.071,94071
1126,817,22,13,1:41.546,101546
1126,817,23,11,1:40.199,100199
1126,817,24,11,1:33.488,93488
1126,817,25,10,1:33.435,93435
1126,817,26,10,1:33.215,93215
1126,817,27,11,1:35.172,95172
1126,817,28,13,1:53.429,113429
1126,817,29,15,2:17.564,137564
1126,817,30,15,1:54.430,114430
1126,817,31,15,1:51.522,111522
1126,817,32,15,2:05.311,125311
1126,817,33,15,1:34.031,94031
1126,817,34,16,1:33.890,93890
1126,817,35,16,1:32.985,92985
1126,817,36,16,1:33.250,93250
1126,817,37,16,1:33.084,93084
1126,817,38,16,1:32.881,92881
1126,817,39,16,1:33.136,93136
1126,817,40,16,1:33.462,93462
1126,817,41,15,1:32.854,92854
1126,817,42,15,1:32.680,92680
1126,817,43,15,1:32.769,92769
1126,817,44,15,1:32.957,92957
1126,817,45,16,1:34.020,94020
1126,817,46,16,1:32.845,92845
1126,817,47,16,1:32.567,92567
1126,817,48,16,1:33.013,93013
1126,817,49,16,1:32.720,92720
1126,817,50,16,1:33.033,93033
1126,817,51,16,1:32.486,92486
1126,817,52,16,1:33.717,93717
1126,817,53,15,1:32.695,92695
1126,817,54,16,1:32.735,92735
1126,817,55,16,1:32.199,92199
1126,817,56,16,1:32.414,92414
1126,817,57,16,1:32.122,92122
1127,830,1,1,1:22.881,82881
1127,830,2,1,1:20.596,80596
1127,830,3,1,1:20.872,80872
1127,830,4,1,1:20.671,80671
1127,830,5,1,1:20.734,80734
1127,830,6,1,1:20.868,80868
1127,830,7,1,1:20.868,80868
1127,830,8,1,1:20.762,80762
1127,830,9,1,1:20.543,80543
1127,830,10,1,1:21.093,81093
1127,830,11,1,1:20.885,80885
1127,830,12,1,1:21.287,81287
1127,830,13,1,1:21.073,81073
1127,830,14,1,1:20.982,80982
1127,830,15,1,1:21.323,81323
1127,830,16,1,1:21.362,81362
1127,830,17,1,1:21.328,81328
1127,830,18,1,1:21.411,81411
1127,830,19,1,1:21.517,81517
1127,830,20,1,1:21.550,81550
1127,830,21,1,1:21.608,81608
1127,830,22,1,1:21.763,81763
1127,830,23,1,1:21.988,81988
1127,830,24,1,1:26.212,86212
1127,830,25,4,1:43.602,103602
1127,830,26,3,1:20.482,80482
1127,830,27,2,1:20.943,80943
1127,830,28,1,1:20.709,80709
1127,830,29,1,1:20.615,80615
1127,830,30,1,1:20.571,80571
1127,830,31,1,1:20.545,80545
1127,830,32,1,1:20.713,80713
1127,830,33,1,1:21.141,81141
1127,830,34,1,1:20.760,80760
1127,830,35,1,1:20.800,80800
1127,830,36,1,1:20.704,80704
1127,830,37,1,1:20.484,80484
1127,830,38,1,1:20.366,80366
1127,830,39,1,1:20.547,80547
1127,830,40,1,1:20.645,80645
1127,830,41,1,1:20.675,80675
1127,830,42,1,1:20.832,80832
1127,830,43,1,1:20.757,80757
1127,830,44,1,1:20.834,80834
1127,830,45,1,1:21.364,81364
1127,830,46,1,1:20.700,80700
1127,830,47,1,1:20.909,80909
1127,830,48,1,1:20.923,80923
1127,830,49,1,1:20.823,80823
1127,830,50,1,1:20.817,80817
1127,830,51,1,1:20.736,80736
1127,830,52,1,1:20.556,80556
1127,830,53,1,1:20.638,80638
1127,830,54,1,1:20.918,80918
1127,830,55,1,1:20.962,80962
1127,830,56,1,1:20.490,80490
1127,830,57,1,1:20.511,80511
1127,830,58,1,1:20.513,80513
1127,830,59,1,1:20.367,80367
1127,830,60,1,1:20.637,80637
1127,830,61,1,1:20.698,80698
1127,830,62,1,1:20.753,80753
1127,830,63,1,1:21.035,81035
1127,846,1,2,1:23.764,83764
1127,846,2,2,1:20.673,80673
1127,846,3,2,1:20.884,80884
1127,846,4,2,1:21.205,81205
1127,846,5,2,1:21.046,81046
1127,846,6,2,1:20.909,80909
1127,846,7,2,1:20.923,80923
1127,846,8,2,1:20.997,80997
1127,846,9,2,1:21.052,81052
1127,846,10,2,1:21.272,81272
1127,846,11,2,1:21.201,81201
1127,846,12,2,1:21.438,81438
1127,846,13,2,1:21.735,81735
1127,846,14,2,1:21.716,81716
1127,846,15,2,1:21.666,81666
1127,846,16,2,1:21.523,81523
1127,846,17,2,1:21.565,81565
1127,846,18,2,1:21.617,81617
1127,846,19,2,1:21.793,81793
1127,846,20,2,1:21.883,81883
1127,846,21,2,1:21.855,81855
1127,846,22,3,1:26.107,86107
1127,846,23,7,1:44.693,104693
1127,846,24,5,1:20.468,80468
1127,846,25,5,1:20.977,80977
1127,846,26,4,1:20.899,80899
1127,846,27,4,1:21.029,81029
1127,846,28,2,1:21.077,81077
1127,846,29,2,1:20.933,80933
1127,846,30,2,1:20.720,80720
1127,846,31,2,1:20.628,80628
1127,846,32,2,1:20.923,80923
1127,846,33,2,1:20.764,80764
1127,846,34,2,1:20.776,80776
1127,846,35,2,1:20.687,80687
1127,846,36,2,1:20.656,80656
1127,846,37,2,1:20.714,80714
1127,846,38,2,1:20.458,80458
1127,846,39,2,1:20.591,80591
1127,846,40,2,1:21.025,81025
1127,846,41,2,1:21.102,81102
1127,846,42,2,1:20.828,80828
1127,846,43,2,1:20.838,80838
1127,846,44,2,1:20.708,80708
1127,846,45,2,1:20.339,80339
1127,846,46,2,1:20.546,80546
1127,846,47,2,1:20.816,80816
1127,846,48,2,1:20.803,80803
1127,846,49,2,1:20.485,80485
1127,846,50,2,1:20.039,80039
1127,846,51,2,1:20.367,80367
1127,846,52,2,1:20.582,80582
1127,846,53,2,1:20.141,80141
1127,846,54,2,1:19.994,79994
1127,846,55,2,1:20.182,80182
1127,846,56,2,1:20.168,80168
1127,846,57,2,1:20.105,80105
1127,846,58,2,1:20.555,80555
1127,846,59,2,1:20.489,80489
1127,846,60,2,1:20.239,80239
1127,846,61,2,1:20.502,80502
1127,846,62,2,1:20.564,80564
1127,846,63,2,1:20.743,80743
1127,844,1,3,1:24.580,84580
1127,844,2,3,1:20.926,80926
1127,844,3,3,1:20.931,80931
1127,844,4,3,1:21.279,81279
1127,844,5,3,1:21.122,81122
1127,844,6,3,1:21.043,81043
1127,844,7,3,1:21.025,81025
1127,844,8,3,1:21.116,81116
1127,844,9,3,1:21.215,81215
1127,844,10,3,1:21.387,81387
1127,844,11,3,1:21.147,81147
1127,844,12,3,1:21.349,81349
1127,844,13,3,1:21.442,81442
1127,844,14,3,1:21.661,81661
1127,844,15,3,1:21.464,81464
1127,844,16,3,1:21.964,81964
1127,844,17,3,1:21.714,81714
1127,844,18,3,1:21.719,81719
1127,844,19,3,1:21.672,81672
1127,844,20,3,1:21.757,81757
1127,844,21,3,1:21.669,81669
1127,844,22,2,1:22.018,82018
1127,844,23,2,1:21.943,81943
1127,844,24,2,1:21.600,81600
1127,844,25,2,1:26.023,86023
1127,844,26,6,1:45.006,105006
1127,844,27,5,1:19.935,79935
1127,844,28,3,1:20.928,80928
1127,844,29,3,1:20.502,80502
1127,844,30,3,1:20.426,80426
1127,844,31,3,1:20.944,80944
1127,844,32,3,1:20.645,80645
1127,844,33,3,1:20.589,80589
1127,844,34,3,1:20.726,80726
1127,844,35,3,1:20.812,80812
1127,844,36,3,1:20.562,80562
1127,844,37,3,1:20.360,80360
1127,844,38,3,1:20.194,80194
1127,844,39,3,1:20.507,80507
1127,844,40,3,1:20.582,80582
1127,844,41,3,1:20.928,80928
1127,844,42,3,1:20.240,80240
1127,844,43,3,1:20.942,80942
1127,844,44,3,1:20.702,80702
1127,844,45,3,1:20.431,80431
1127,844,46,3,1:20.596,80596
1127,844,47,3,1:21.313,81313
1127,844,48,3,1:21.513,81513
1127,844,49,3,1:20.798,80798
1127,844,50,3,1:20.414,80414
1127,844,51,3,1:20.364,80364
1127,844,52,3,1:20.358,80358
1127,844,53,3,1:20.889,80889
1127,844,54,3,1:20.398,80398
1127,844,55,3,1:20.636,80636
1127,844,56,3,1:20.415,80415
1127,844,57,3,1:20.752,80752
1127,844,58,3,1:20.553,80553
1127,844,59,3,1:20.506,80506
1127,844,60,3,1:20.693,80693
1127,844,61,3,1:20.783,80783
1127,844,62,3,1:21.307,81307
1127,844,63,3,1:21.153,81153
1127,832,1,4,1:25.149,85149
1127,832,2,4,1:21.102,81102
1127,832,3,4,1:20.966,80966
1127,832,4,4,1:21.341,81341
1127,832,5,4,1:21.276,81276
1127,832,6,4,1:21.160,81160
1127,832,7,4,1:21.236,81236
1127,832,8,4,1:21.431,81431
1127,832,9,4,1:21.493,81493
1127,832,10,4,1:21.586,81586
1127,832,11,4,1:21.316,81316
1127,832,12,4,1:21.900,81900
1127,832,13,4,1:21.747,81747
1127,832,14,4,1:21.638,81638
1127,832,15,4,1:21.610,81610
1127,832,16,4,1:21.671,81671
1127,832,17,4,1:22.173,82173
1127,832,18,4,1:21.738,81738
1127,832,19,4,1:22.113,82113
1127,832,20,4,1:22.025,82025
1127,832,21,4,1:22.006,82006
1127,832,22,4,1:21.926,81926
1127,832,23,3,1:21.812,81812
1127,832,24,3,1:21.773,81773
1127,832,25,1,1:21.468,81468
1127,832,26,1,1:21.588,81588
1127,832,27,1,1:26.350,86350
1127,832,28,6,1:44.128,104128
1127,832,29,6,1:21.597,81597
1127,832,30,5,1:20.648,80648
1127,832,31,5,1:20.652,80652
1127,832,32,5,1:20.636,80636
1127,832,33,5,1:20.724,80724
1127,832,34,5,1:20.848,80848
1127,832,35,5,1:20.705,80705
1127,832,36,5,1:20.849,80849
1127,832,37,5,1:20.466,80466
1127,832,38,5,1:20.496,80496
1127,832,39,5,1:20.531,80531
1127,832,40,5,1:20.519,80519
1127,832,41,5,1:20.615,80615
1127,832,42,5,1:20.667,80667
1127,832,43,5,1:20.701,80701
1127,832,44,5,1:21.066,81066
1127,832,45,5,1:21.256,81256
1127,832,46,5,1:21.064,81064
1127,832,47,5,1:22.064,82064
1127,832,48,5,1:20.999,80999
1127,832,49,5,1:20.737,80737
